objectives,deploy,return,next_waypoint,behaviour_stage,next_loiter_point,gps_update_received,depth,vehicle_at_surface,periodic_ascend,waypoint_direction,loiter_point_direction,speed,heading,name,ivphelm_bhv_active,representation,user_query,explanation,behaviour_permutation
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,very deep,False,True,none,northeast,moderate,southeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'True', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'southeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,very deep,False,True,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'very deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'True', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,deep,False,True,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'True', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,moderate,False,True,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'moderate', 'vehicle_at_surface': 'False', 'periodic_ascend': 'True', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,shallow,False,True,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'shallow', 'vehicle_at_surface': 'False', 'periodic_ascend': 'True', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,shallow,False,False,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'shallow', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,shallow,True,False,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'shallow', 'vehicle_at_surface': 'True', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'moderate', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,shallow,True,False,none,northeast,low,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'shallow', 'vehicle_at_surface': 'True', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'low', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,shallow,True,False,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'shallow', 'vehicle_at_surface': 'True', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'idle', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,on surface,True,False,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'on surface', 'vehicle_at_surface': 'True', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'idle', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_periodic_surface,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,on surface,True,False,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'on surface', 'vehicle_at_surface': 'True', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'idle', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,on surface,False,False,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'on surface', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'idle', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,shallow,False,False,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'shallow', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,moderate,False,False,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'moderate', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_const_depth'}",,None,
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",True,False,none,none,point4,False,deep,False,False,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth","{'objectives': 'Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point', 'deploy': 'True', 'return': 'False', 'next_waypoint': 'none', 'behaviour_stage': 'none', 'next_loiter_point': 'point4', 'gps_update_received': 'False', 'depth': 'deep', 'vehicle_at_surface': 'False', 'periodic_ascend': 'False', 'waypoint_direction': 'none', 'loiter_point_direction': 'northeast', 'speed': 'fast', 'heading': 'northeast', 'name': 'henry', 'active_behaviour': 'maxdepth,loiter,bhv_const_depth'}",,None,
